Reward
15.0
12.0
11.0
9.0
12.0
9.0
9.0
9.0
15.0
17.0
12.0
12.0
17.0
11.0
10.0
10.0
13.0
10.0
12.0
10.0
10.0
9.0
13.0
10.0
10.0
22.0
19.0
11.0
11.0
12.0
13.0
9.0
11.0
13.0
8.0
12.0
11.0
10.0
14.0
19.0
10.0
31.0
11.0
11.0
10.0
12.0
11.0
13.0
9.0
11.0
9.0
9.0
10.0
26.0
11.0
19.0
14.0
10.0
13.0
12.0
14.0
19.0
9.0
14.0
11.0
10.0
11.0
10.0
42.0
12.0
12.0
12.0
11.0
34.0
11.0
9.0
14.0
13.0
11.0
14.0
18.0
14.0
12.0
8.0
15.0
10.0
13.0
15.0
14.0
35.0
17.0
18.0
14.0
8.0
11.0
10.0
20.0
9.0
12.0
9.0
19.0
16.0
11.0
11.0
14.0
11.0
10.0
13.0
10.0
11.0
12.0
10.0
12.0
11.0
15.0
10.0
11.0
17.0
9.0
24.0
10.0
10.0
13.0
19.0
12.0
10.0
10.0
16.0
12.0
17.0
14.0
21.0
12.0
15.0
9.0
17.0
9.0
9.0
10.0
9.0
13.0
14.0
18.0
13.0
10.0
10.0
10.0
11.0
11.0
13.0
13.0
20.0
9.0
22.0
9.0
11.0
13.0
16.0
13.0
11.0
11.0
9.0
12.0
13.0
14.0
10.0
10.0
11.0
9.0
14.0
15.0
9.0
12.0
11.0
12.0
13.0
9.0
24.0
13.0
9.0
13.0
12.0
10.0
13.0
14.0
12.0
12.0
9.0
12.0
9.0
11.0
11.0
11.0
8.0
11.0
10.0
12.0
9.0
11.0
10.0
9.0
10.0
10.0
10.0
8.0
11.0
14.0
12.0
24.0
10.0
12.0
17.0
10.0
12.0
10.0
11.0
14.0
8.0
12.0
9.0
12.0
11.0
9.0
13.0
12.0
10.0
10.0
14.0
9.0
12.0
15.0
12.0
17.0
11.0
9.0
14.0
15.0
12.0
10.0
9.0
10.0
8.0
16.0
17.0
11.0
12.0
17.0
15.0
11.0
11.0
11.0
11.0
9.0
11.0
9.0
13.0
14.0
11.0
11.0
17.0
10.0
20.0
16.0
9.0
9.0
9.0
14.0
10.0
14.0
10.0
8.0
11.0
11.0
14.0
19.0
12.0
17.0
10.0
12.0
8.0
8.0
10.0
11.0
9.0
9.0
22.0
15.0
9.0
14.0
10.0
10.0
12.0
13.0
10.0
12.0
9.0
13.0
9.0
12.0
9.0
23.0
15.0
15.0
10.0
14.0
9.0
12.0
9.0
21.0
10.0
10.0
12.0
10.0
9.0
9.0
11.0
17.0
8.0
12.0
13.0
10.0
16.0
14.0
11.0
12.0
15.0
11.0
21.0
17.0
12.0
9.0
10.0
11.0
10.0
14.0
12.0
8.0
12.0
10.0
10.0
11.0
9.0
12.0
10.0
9.0
11.0
13.0
9.0
9.0
11.0
13.0
19.0
10.0
12.0
11.0
20.0
11.0
13.0
10.0
21.0
11.0
11.0
10.0
11.0
10.0
17.0
10.0
15.0
12.0
12.0
13.0
9.0
15.0
12.0
13.0
15.0
14.0
21.0
12.0
11.0
12.0
12.0
8.0
18.0
12.0
10.0
11.0
15.0
12.0
11.0
15.0
12.0
8.0
11.0
9.0
14.0
17.0
9.0
12.0
13.0
15.0
10.0
11.0
11.0
12.0
10.0
12.0
11.0
16.0
13.0
10.0
8.0
10.0
11.0
12.0
8.0
11.0
10.0
13.0
9.0
11.0
13.0
10.0
12.0
10.0
17.0
11.0
11.0
14.0
16.0
11.0
10.0
9.0
9.0
20.0
14.0
13.0
12.0
10.0
11.0
10.0
11.0
15.0
10.0
15.0
17.0
10.0
15.0
15.0
15.0
20.0
23.0
16.0
39.0
99.0
10.0
11.0
10.0
9.0
11.0
15.0
12.0
12.0
16.0
11.0
12.0
10.0
12.0
15.0
14.0
10.0
8.0
13.0
11.0
10.0
9.0
9.0
14.0
14.0
11.0
12.0
12.0
18.0
21.0
20.0
23.0
11.0
10.0
16.0
10.0
9.0
12.0
13.0
9.0
10.0
12.0
14.0
11.0
8.0
10.0
9.0
9.0
15.0
10.0
