Reward
11.0
11.0
11.0
12.0
13.0
11.0
11.0
12.0
10.0
10.0
11.0
9.0
11.0
11.0
10.0
21.0
12.0
12.0
13.0
13.0
15.0
13.0
10.0
12.0
11.0
17.0
12.0
11.0
11.0
10.0
14.0
15.0
20.0
21.0
12.0
9.0
9.0
9.0
11.0
9.0
18.0
12.0
10.0
12.0
8.0
10.0
22.0
23.0
18.0
15.0
11.0
18.0
30.0
22.0
22.0
81.0
20.0
18.0
10.0
10.0
12.0
18.0
34.0
21.0
17.0
13.0
23.0
21.0
15.0
26.0
63.0
33.0
21.0
16.0
31.0
16.0
70.0
50.0
19.0
55.0
17.0
13.0
14.0
17.0
11.0
15.0
11.0
16.0
10.0
11.0
10.0
12.0
18.0
10.0
10.0
12.0
12.0
17.0
11.0
10.0
15.0
11.0
9.0
11.0
10.0
13.0
15.0
17.0
15.0
12.0
10.0
13.0
14.0
13.0
23.0
14.0
12.0
13.0
9.0
14.0
21.0
11.0
64.0
15.0
30.0
21.0
15.0
16.0
11.0
14.0
14.0
10.0
14.0
12.0
9.0
17.0
16.0
10.0
15.0
17.0
11.0
21.0
19.0
14.0
11.0
9.0
9.0
11.0
13.0
21.0
9.0
9.0
11.0
13.0
9.0
14.0
11.0
18.0
20.0
12.0
17.0
16.0
12.0
10.0
26.0
12.0
18.0
10.0
11.0
9.0
18.0
11.0
15.0
10.0
10.0
16.0
10.0
10.0
11.0
9.0
20.0
13.0
14.0
10.0
12.0
15.0
12.0
9.0
9.0
13.0
13.0
11.0
13.0
15.0
13.0
28.0
12.0
14.0
12.0
15.0
10.0
10.0
13.0
12.0
14.0
12.0
17.0
10.0
10.0
18.0
12.0
13.0
13.0
36.0
11.0
15.0
12.0
12.0
11.0
13.0
10.0
13.0
14.0
11.0
11.0
8.0
10.0
15.0
12.0
10.0
10.0
10.0
11.0
11.0
11.0
13.0
8.0
10.0
10.0
12.0
15.0
18.0
13.0
15.0
21.0
35.0
43.0
30.0
43.0
13.0
10.0
9.0
21.0
12.0
13.0
12.0
9.0
14.0
9.0
9.0
11.0
15.0
10.0
14.0
10.0
17.0
10.0
9.0
15.0
11.0
14.0
12.0
11.0
9.0
12.0
12.0
12.0
11.0
10.0
14.0
14.0
16.0
10.0
10.0
11.0
13.0
12.0
10.0
10.0
9.0
9.0
16.0
11.0
11.0
10.0
12.0
12.0
14.0
14.0
25.0
14.0
12.0
10.0
12.0
8.0
10.0
11.0
11.0
10.0
17.0
15.0
15.0
11.0
14.0
10.0
15.0
10.0
9.0
11.0
14.0
12.0
11.0
11.0
20.0
11.0
13.0
13.0
11.0
13.0
21.0
26.0
18.0
15.0
18.0
24.0
25.0
18.0
13.0
11.0
11.0
10.0
9.0
9.0
18.0
11.0
11.0
13.0
11.0
9.0
9.0
12.0
9.0
9.0
14.0
11.0
15.0
9.0
12.0
11.0
14.0
12.0
10.0
15.0
16.0
9.0
11.0
14.0
10.0
9.0
11.0
12.0
16.0
13.0
14.0
12.0
10.0
9.0
10.0
9.0
10.0
10.0
10.0
10.0
12.0
15.0
9.0
19.0
10.0
15.0
13.0
11.0
12.0
14.0
12.0
13.0
20.0
9.0
12.0
14.0
10.0
12.0
18.0
10.0
12.0
16.0
14.0
98.0
12.0
12.0
12.0
11.0
10.0
10.0
14.0
11.0
9.0
11.0
9.0
12.0
13.0
20.0
11.0
10.0
10.0
9.0
10.0
9.0
9.0
11.0
11.0
14.0
9.0
14.0
13.0
10.0
15.0
12.0
20.0
10.0
11.0
10.0
14.0
16.0
13.0
11.0
10.0
9.0
13.0
13.0
18.0
15.0
14.0
12.0
19.0
19.0
14.0
11.0
9.0
12.0
13.0
13.0
19.0
18.0
10.0
10.0
22.0
16.0
39.0
36.0
22.0
15.0
16.0
10.0
11.0
15.0
9.0
13.0
13.0
12.0
9.0
15.0
12.0
10.0
19.0
10.0
13.0
12.0
9.0
13.0
12.0
16.0
14.0
11.0
10.0
9.0
11.0
9.0
9.0
17.0
12.0
11.0
9.0
9.0
9.0
11.0
11.0
10.0
14.0
10.0
10.0
11.0
18.0
12.0
12.0
11.0
11.0
10.0
11.0
15.0
9.0
14.0
10.0
10.0
16.0
12.0
8.0
10.0
14.0
11.0
14.0
10.0
9.0
10.0
11.0
11.0
11.0
11.0
12.0
10.0
9.0
9.0
12.0
11.0
10.0
11.0
10.0
14.0
65.0
15.0
12.0
10.0
12.0
10.0
10.0
14.0
11.0
8.0
10.0
10.0
11.0
18.0
12.0
12.0
15.0
9.0
11.0
16.0
9.0
8.0
11.0
10.0
11.0
11.0
10.0
13.0
9.0
10.0
16.0
15.0
9.0
10.0
15.0
17.0
9.0
9.0
10.0
12.0
11.0
13.0
10.0
10.0
10.0
10.0
8.0
10.0
15.0
17.0
12.0
10.0
13.0
15.0
10.0
9.0
14.0
9.0
10.0
13.0
12.0
13.0
9.0
11.0
9.0
31.0
10.0
10.0
9.0
10.0
12.0
10.0
12.0
10.0
9.0
10.0
13.0
9.0
10.0
11.0
11.0
11.0
11.0
9.0
10.0
17.0
9.0
12.0
9.0
12.0
10.0
12.0
10.0
11.0
9.0
13.0
12.0
10.0
11.0
11.0
10.0
9.0
10.0
11.0
11.0
15.0
11.0
11.0
9.0
15.0
11.0
10.0
12.0
9.0
11.0
12.0
12.0
10.0
11.0
13.0
12.0
9.0
13.0
11.0
12.0
11.0
13.0
13.0
12.0
14.0
14.0
13.0
12.0
12.0
15.0
15.0
24.0
24.0
15.0
8.0
10.0
10.0
9.0
10.0
10.0
12.0
10.0
10.0
12.0
10.0
11.0
12.0
12.0
9.0
13.0
11.0
8.0
9.0
12.0
15.0
10.0
10.0
10.0
15.0
9.0
10.0
11.0
16.0
13.0
12.0
10.0
13.0
11.0
10.0
11.0
10.0
10.0
13.0
10.0
15.0
14.0
11.0
12.0
9.0
9.0
11.0
9.0
13.0
11.0
9.0
13.0
11.0
11.0
9.0
14.0
11.0
16.0
9.0
10.0
8.0
15.0
13.0
8.0
15.0
9.0
10.0
10.0
14.0
10.0
10.0
10.0
9.0
8.0
12.0
11.0
9.0
9.0
8.0
10.0
10.0
12.0
14.0
8.0
15.0
9.0
11.0
9.0
9.0
9.0
12.0
11.0
10.0
9.0
10.0
9.0
9.0
11.0
9.0
10.0
10.0
14.0
13.0
12.0
14.0
9.0
10.0
11.0
9.0
12.0
11.0
12.0
15.0
9.0
9.0
13.0
9.0
12.0
15.0
10.0
10.0
10.0
8.0
10.0
10.0
9.0
10.0
13.0
10.0
10.0
11.0
11.0
9.0
10.0
10.0
10.0
15.0
12.0
11.0
10.0
10.0
9.0
10.0
10.0
11.0
11.0
12.0
9.0
9.0
11.0
10.0
9.0
12.0
13.0
9.0
9.0
14.0
13.0
9.0
12.0
10.0
14.0
19.0
34.0
81.0
19.0
24.0
10.0
11.0
10.0
11.0
10.0
10.0
9.0
11.0
10.0
10.0
9.0
9.0
9.0
10.0
11.0
12.0
10.0
10.0
15.0
11.0
8.0
10.0
11.0
10.0
14.0
12.0
12.0
10.0
8.0
8.0
13.0
12.0
8.0
10.0
14.0
10.0
14.0
8.0
9.0
9.0
8.0
12.0
12.0
9.0
10.0
9.0
9.0
17.0
11.0
10.0
11.0
11.0
9.0
9.0
10.0
9.0
9.0
9.0
12.0
11.0
10.0
9.0
11.0
12.0
9.0
10.0
9.0
10.0
11.0
12.0
14.0
12.0
12.0
11.0
11.0
10.0
10.0
15.0
10.0
13.0
11.0
13.0
11.0
13.0
14.0
16.0
16.0
19.0
14.0
14.0
11.0
19.0
14.0
23.0
21.0
12.0
28.0
19.0
12.0
11.0
12.0
11.0
15.0
9.0
12.0
13.0
11.0
13.0
10.0
9.0
11.0
10.0
11.0
11.0
13.0
9.0
9.0
11.0
10.0
12.0
9.0
11.0
8.0
13.0
10.0
13.0
9.0
10.0
10.0
10.0
9.0
12.0
9.0
12.0
12.0
9.0
10.0
11.0
16.0
11.0
10.0
11.0
9.0
10.0
10.0
11.0
10.0
9.0
11.0
10.0
14.0
10.0
13.0
10.0
9.0
15.0
10.0
9.0
10.0
10.0
10.0
9.0
12.0
9.0
9.0
10.0
11.0
9.0
9.0
10.0
10.0
13.0
9.0
8.0
10.0
11.0
11.0
9.0
9.0
11.0
9.0
10.0
9.0
9.0
12.0
13.0
10.0
9.0
10.0
14.0
11.0
10.0
12.0
11.0
12.0
10.0
9.0
10.0
8.0
10.0
12.0
20.0
14.0
10.0
10.0
10.0
9.0
8.0
10.0
11.0
9.0
9.0
10.0
9.0
9.0
10.0
10.0
9.0
8.0
10.0
10.0
8.0
9.0
10.0
12.0
12.0
11.0
9.0
14.0
10.0
11.0
11.0
14.0
9.0
11.0
8.0
9.0
10.0
9.0
10.0
9.0
13.0
12.0
10.0
10.0
9.0
10.0
12.0
9.0
13.0
14.0
9.0
10.0
15.0
16.0
16.0
65.0
12.0
19.0
10.0
11.0
17.0
9.0
8.0
9.0
12.0
10.0
10.0
11.0
10.0
9.0
11.0
10.0
9.0
8.0
9.0
9.0
9.0
8.0
10.0
10.0
9.0
11.0
10.0
9.0
8.0
11.0
12.0
13.0
12.0
11.0
9.0
11.0
13.0
12.0
12.0
11.0
10.0
9.0
10.0
9.0
12.0
10.0
14.0
10.0
9.0
10.0
10.0
9.0
10.0
10.0
10.0
12.0
9.0
17.0
10.0
10.0
8.0
10.0
9.0
11.0
15.0
11.0
8.0
10.0
8.0
10.0
10.0
9.0
11.0
10.0
13.0
10.0
8.0
9.0
11.0
9.0
9.0
12.0
10.0
9.0
10.0
12.0
10.0
10.0
12.0
9.0
10.0
11.0
9.0
10.0
10.0
10.0
9.0
10.0
12.0
10.0
9.0
10.0
10.0
9.0
12.0
10.0
9.0
15.0
9.0
10.0
13.0
10.0
12.0
11.0
10.0
10.0
10.0
9.0
9.0
10.0
9.0
9.0
10.0
10.0
12.0
11.0
9.0
10.0
10.0
10.0
11.0
9.0
14.0
10.0
12.0
10.0
11.0
14.0
13.0
12.0
13.0
18.0
14.0
22.0
37.0
78.0
20.0
17.0
14.0
11.0
8.0
11.0
10.0
10.0
9.0
9.0
10.0
11.0
10.0
10.0
10.0
9.0
9.0
9.0
9.0
12.0
10.0
9.0
8.0
9.0
9.0
9.0
10.0
10.0
11.0
16.0
9.0
10.0
11.0
8.0
10.0
10.0
10.0
11.0
13.0
9.0
9.0
10.0
10.0
9.0
11.0
12.0
10.0
9.0
10.0
10.0
10.0
11.0
9.0
10.0
10.0
10.0
8.0
13.0
10.0
10.0
9.0
11.0
10.0
12.0
9.0
11.0
10.0
10.0
10.0
11.0
10.0
10.0
10.0
9.0
8.0
9.0
13.0
11.0
12.0
11.0
10.0
8.0
9.0
10.0
10.0
9.0
8.0
9.0
9.0
14.0
9.0
12.0
12.0
12.0
11.0
11.0
13.0
10.0
9.0
12.0
11.0
14.0
14.0
10.0
10.0
12.0
9.0
10.0
10.0
9.0
10.0
9.0
8.0
9.0
9.0
12.0
8.0
9.0
8.0
8.0
10.0
11.0
12.0
9.0
10.0
10.0
11.0
10.0
9.0
9.0
10.0
11.0
11.0
10.0
10.0
10.0
10.0
11.0
11.0
9.0
10.0
10.0
11.0
10.0
9.0
8.0
10.0
10.0
9.0
9.0
9.0
9.0
10.0
10.0
8.0
10.0
11.0
14.0
9.0
8.0
12.0
11.0
10.0
10.0
12.0
13.0
14.0
10.0
13.0
12.0
21.0
58.0
31.0
28.0
13.0
9.0
9.0
11.0
9.0
9.0
15.0
9.0
8.0
10.0
