Reward,No cash trade,No stock trade,Net worth end game
1.5357093811035156,9,44,201.53570938110352
19.5458145141601,78,27,219.5458145141601
21.325927734375,6,2,221.325927734375
3.907093048095703,47,11,203.9070930480957
19.86626434326172,28,29,219.86626434326172
28.924354553222656,27,5,228.92435455322266
29.15202331542963,9,6,229.15202331542963
33.20212173461914,45,5,233.20212173461914
10.310291290283232,16,5,210.31029129028323
14.736446380615234,48,2,214.73644638061523
10.862037658691406,68,4,210.8620376586914
9.500118255615234,38,5,209.50011825561523
41.719032287597656,12,13,241.71903228759766
8.50892639160162,23,8,208.50892639160162
20.557174682617188,37,21,220.5571746826172
12.471145629882812,22,13,212.4711456298828
30.581886291503906,54,5,230.5818862915039
16.566101074218835,15,4,216.56610107421884
23.131507873535185,56,5,223.13150787353518
19.889141082763672,22,18,219.88914108276367
16.017032623291016,17,20,216.01703262329102
29.811004638671875,34,9,229.81100463867188
18.35005569458005,60,13,218.35005569458005
7.702068328857422,24,12,207.70206832885742
19.907066345214844,56,1,219.90706634521484
10.115791320800781,23,6,210.11579132080078
16.19585800170904,36,6,216.19585800170904
10.914058685302706,40,3,210.9140586853027
14.697826385498047,7,24,214.69782638549805
13.026569366455021,60,6,213.02656936645502
30.359909057617188,57,0,230.3599090576172
35.99949645996091,10,7,235.9994964599609
11.955558776855412,30,4,211.9555587768554
11.70635986328125,21,9,211.70635986328125
9.18247222900385,19,9,209.18247222900385
16.873394012451172,3,27,216.87339401245117
10.567413330078182,7,10,210.56741333007818
31.497947692871094,74,0,231.4979476928711
26.790695190429688,15,14,226.7906951904297
7.828193664550781,4,7,207.82819366455078
13.913524627685547,6,9,213.91352462768555
10.142219543457031,28,7,210.14221954345703
35.76604080200195,46,16,235.76604080200195
10.308181762695341,25,7,210.30818176269534
13.052825927734318,56,1,213.05282592773432
15.471473693847656,29,4,215.47147369384766
-3.687591552734375,15,4,196.31240844726562
12.117748260498047,53,14,212.11774826049805
26.751110076904297,9,0,226.7511100769043
27.707008361816406,57,0,227.7070083618164
25.77353286743164,51,0,225.77353286743164
28.7654647827149,42,6,228.7654647827149
-9.202377319335938,41,27,190.79762268066406
15.298225402832031,24,12,215.29822540283203
13.308372497558565,45,1,213.30837249755857
17.386642456054688,29,1,217.3866424560547
19.965976715087862,40,3,219.96597671508786
28.20301055908203,10,14,228.20301055908203
18.45439529418951,40,2,218.4543952941895
20.161262512207088,23,3,220.1612625122071
8.256649017334041,11,12,208.25664901733404
14.489082336425753,16,7,214.48908233642575
21.51586914062497,16,8,221.51586914062497
17.310214996337862,8,5,217.31021499633786
23.74306869506836,56,8,223.74306869506836
13.095584869384794,59,5,213.0955848693848
12.369438171386747,28,0,212.36943817138675
15.613719940185547,9,18,215.61371994018555
26.80968475341797,76,3,226.80968475341797
22.629516601562443,41,9,222.62951660156244
3.644973754882841,19,5,203.64497375488284
11.922332763671875,34,8,211.92233276367188
14.608074188232365,66,0,214.60807418823237
27.108501434326172,7,2,227.10850143432617
3.2381439208983807,3,4,203.23814392089838
17.977237701416044,44,0,217.97723770141604
31.973316192626953,6,1,231.97331619262695
18.391162872314453,12,0,218.39116287231445
18.627296447753906,2,4,218.6272964477539
23.991191864013672,21,0,223.99119186401367
7.014495849609347,10,3,207.01449584960935
20.74498748779297,20,2,220.74498748779297
17.123931884765682,64,0,217.12393188476568
16.22836685180667,36,5,216.22836685180667
29.889564514160185,113,0,229.88956451416018
2.7340240478515625,26,4,202.73402404785156
23.64723205566412,16,11,223.64723205566412
24.8620414733887,77,2,224.8620414733887
31.486572265625,88,0,231.486572265625
27.212718963623047,77,0,227.21271896362305
10.790130615234403,35,2,210.7901306152344
21.875240325927763,47,10,221.87524032592776
15.793319702148438,61,2,215.79331970214844
17.116870880126925,4,3,217.11687088012692
27.556854248046875,10,1,227.55685424804688
35.67014694213864,96,0,235.67014694213864
27.65164566040039,61,1,227.6516456604004
24.75887680053711,28,5,224.7588768005371
35.42113494873047,80,0,235.42113494873047
29.480998992919865,84,0,229.48099899291987
25.72063446044922,26,0,225.72063446044922
27.825782775878906,16,0,227.8257827758789
40.380924224853516,30,4,240.38092422485352
29.113723754882784,105,0,229.11372375488278
28.674938201904297,91,3,228.6749382019043
22.523231506347656,45,0,222.52323150634766
35.77448272705084,94,0,235.77448272705084
17.306671142578153,24,1,217.30667114257815
40.26233673095709,20,1,240.2623367309571
21.626365661621094,35,0,221.6263656616211
34.89274978637701,54,0,234.892749786377
19.243812561035185,11,8,219.24381256103518
23.21268081665039,31,1,223.2126808166504
20.23938751220703,39,5,220.23938751220703
37.81086349487305,102,0,237.81086349487305
5.791084289550781,32,13,205.79108428955078
15.751663208007812,35,2,215.7516632080078
24.964473724365234,63,1,224.96447372436523
38.024085998535156,92,0,238.02408599853516
25.086101531982422,41,0,225.08610153198242
26.22531509399414,40,17,226.22531509399414
27.550724029541016,67,11,227.55072402954102
18.870418548583984,96,0,218.87041854858398
24.544921875,76,0,224.544921875
41.46008682250971,57,0,241.4600868225097
37.896320343017635,53,29,237.89632034301763
24.20735168457034,89,1,224.20735168457034
36.94720458984375,49,15,236.94720458984375
23.462482452392578,47,4,223.46248245239258
20.780067443847656,116,1,220.78006744384766
32.48868942260742,11,22,232.48868942260742
25.069942474365234,53,11,225.06994247436523
27.160415649414062,28,1,227.16041564941406
13.786087036132812,51,3,213.7860870361328
27.726276397705078,99,0,227.72627639770508
17.07314682006833,51,0,217.07314682006833
43.29502105712888,17,18,243.29502105712888
37.92595291137695,86,0,237.92595291137695
21.397171020507784,64,0,221.39717102050778
21.650554656982393,91,0,221.6505546569824
31.553638458251953,119,0,231.55363845825195
34.488460540771484,93,0,234.48846054077148
27.59856414794922,96,0,227.59856414794922
29.496063232421818,11,19,229.49606323242182
38.7762451171875,124,0,238.7762451171875
26.83367919921875,115,0,226.83367919921875
35.67279815673828,40,0,235.67279815673828
36.6013298034668,99,0,236.6013298034668
24.229335784912166,71,1,224.22933578491217
25.132781982421903,12,6,225.1327819824219
20.720851898193388,25,1,220.7208518981934
29.327667236328125,61,1,229.32766723632812
12.553699493408175,55,3,212.55369949340817
19.52656555175784,55,0,219.52656555175784
40.15449905395508,35,23,240.15449905395508
31.96801757812497,70,0,231.96801757812497
27.194828033447294,75,15,227.1948280334473
24.838966369628906,17,1,224.8389663696289
37.89086151123047,89,1,237.89086151123047
29.39939498901373,104,0,229.39939498901373
37.712226867675724,68,20,237.71222686767572
29.74013900756836,119,1,229.74013900756836
40.824138641357365,77,2,240.82413864135737
38.90343856811529,87,0,238.9034385681153
28.001319885253935,105,0,228.00131988525393
