Reward,No cash trade,No stock trade,Net worth end game,Stop day
6.8274726867676065,1,0,206.8274726867676,11.0
6.001792907714844,1,0,206.00179290771484,10.0
4.558574676513672,1,0,204.55857467651367,13.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
9.332324981689482,1,0,209.33232498168948,46.0
0.0,0,1,200.0,1.0
0.05550384521484375,0,1,200.05550384521484,5.0
0.16650390625,0,1,200.16650390625,16.0
0.0,0,1,200.0,6.0
0.0,0,1,200.0,3.0
0.0,0,1,200.0,1.0
7.785060882568359,1,0,207.78506088256836,32.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,2.0
0.0,0,1,200.0,5.0
0.0,0,1,200.0,16.0
0.0,0,1,200.0,6.0
15.348030090332031,1,0,215.34803009033203,25.0
0.0,0,1,200.0,1.0
-1.6028251647949219,1,0,198.39717483520508,6.0
18.414905548095703,1,0,218.4149055480957,27.0
8.249942779541044,1,0,208.24994277954104,18.0
6.619327545166016,1,0,206.61932754516602,10.0
8.520553588867188,1,0,208.5205535888672,22.0
0.0,0,1,200.0,1.0
7.347923278808651,1,0,207.34792327880865,9.0
0.0,0,1,200.0,2.0
8.194450378417997,1,0,208.194450378418,15.0
0.0,0,1,200.0,1.0
1.3599586486816406,0,1,201.35995864868164,17.0
0.0,0,1,200.0,1.0
8.601585388183594,1,0,208.6015853881836,161.0
3.5039939880371094,1,0,203.5039939880371,14.0
4.843135833740234,1,0,204.84313583374023,17.0
0.10406494140625,0,1,200.10406494140625,9.0
0.0,0,1,200.0,1.0
7.354904174804716,1,0,207.35490417480472,15.0
0.3885536193847656,0,1,200.38855361938477,5.0
5.715152740478516,1,0,205.71515274047852,64.0
0.3469200134277344,0,1,200.34692001342773,4.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
-1.6028251647949219,1,0,198.39717483520508,6.0
7.340934753417997,1,0,207.340934753418,11.0
0.0,0,1,200.0,2.0
11.205745697021484,1,0,211.20574569702148,24.0
8.062454223632812,1,0,208.0624542236328,12.0
5.994907379150419,1,0,205.99490737915042,9.0
3.150836944580078,1,0,203.15083694458008,82.0
0.3306922912597656,1,0,200.33069229125977,83.0
7.648929595947294,1,0,207.6489295959473,62.0
5.661857604980469,0,1,205.66185760498047,52.0
0.097137451171875,0,1,200.09713745117188,7.0
0.0,0,1,200.0,8.0
0.9991416931152344,0,1,200.99914169311523,19.0
0.0,0,1,200.0,1.0
0.3469390869140625,0,1,200.34693908691406,10.0
5.030433654785156,0,1,205.03043365478516,38.0
12.669662475585938,1,0,212.66966247558594,40.0
11.85107421875,0,1,211.85107421875,31.0
0.0,0,1,200.0,1.0
12.829364776611328,1,0,212.82936477661133,38.0
7.8474922180176065,1,0,207.8474922180176,18.0
5.398189544677763,1,0,205.39818954467776,9.0
14.272571563720703,1,0,214.2725715637207,31.0
0.0,0,1,200.0,1.0
-4.723854064941406,0,1,195.2761459350586,136.0
13.84930419921875,1,0,213.84930419921875,22.0
0.4440574645996094,0,1,200.4440574645996,6.0
12.475502014160156,1,0,212.47550201416016,19.0
0.2497711181640625,0,1,200.24977111816406,7.0
0.0,0,1,200.0,1.0
14.772235870361328,1,0,214.77223587036133,41.0
10.468517303466797,1,0,210.4685173034668,64.0
1.4362716674804688,0,1,201.43627166748047,11.0
0.0,0,1,200.0,1.0
0.05550384521484375,0,1,200.05550384521484,8.0
0.0,0,1,200.0,7.0
0.0,0,1,200.0,2.0
-0.24979019165039062,0,1,199.7502098083496,11.0
0.4440574645996094,0,1,200.4440574645996,6.0
-0.6933403015136719,1,0,199.30665969848633,95.0
0.0,0,1,200.0,3.0
7.486640930175781,1,0,207.48664093017578,16.0
2.9697647094726562,1,0,202.96976470947266,14.0
1.7065048217773438,1,0,201.70650482177734,78.0
8.707908630371122,1,0,208.70790863037112,15.0
6.322704315185604,1,0,206.3227043151856,77.0
0.0,0,1,200.0,1.0
10.263225555419922,0,1,210.26322555541992,69.0
5.703525543212891,0,1,205.7035255432129,58.0
5.439826965332031,0,1,205.43982696533203,38.0
-3.6912841796874716,1,0,196.30871582031253,52.0
1.0616035461425781,0,1,201.06160354614258,34.0
4.086814880371094,0,1,204.0868148803711,31.0
3.7121353149414062,0,1,203.7121353149414,22.0
8.444156646728487,1,0,208.4441566467285,45.0
5.808620452880859,0,1,205.80862045288086,67.0
1.0353622436523438,0,1,201.03536224365234,86.0
-0.3469276428222656,0,1,199.65307235717773,7.0
8.340129852294922,0,1,208.34012985229492,47.0
1.9914436340332031,0,1,201.9914436340332,50.0
4.332008361816435,1,0,204.33200836181643,77.0
0.5620269775390625,1,0,200.56202697753906,58.0
8.409599304199219,0,1,208.40959930419922,48.0
0.0,0,1,200.0,1.0
2.3457221984863565,1,0,202.34572219848636,97.0
0.0,0,1,200.0,3.0
9.20046615600586,1,0,209.20046615600586,30.0
0.0,0,1,200.0,3.0
5.092887878417969,0,1,205.09288787841797,20.0
6.230777740478516,0,1,206.23077774047852,44.0
5.447750091552734,0,1,205.44775009155273,160.0
-1.0268592834472656,1,0,198.97314071655273,54.0
0.0,0,1,200.0,1.0
-3.321769714355497,1,0,196.6782302856445,146.0
0.0,0,1,200.0,3.0
7.514308929443359,1,0,207.51430892944336,51.0
1.7208099365234375,1,0,201.72080993652344,14.0
11.615070343017578,0,1,211.61507034301758,27.0
1.4154777526855469,0,1,201.41547775268555,11.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,2.0
1.8914985656738281,0,1,201.89149856567383,73.0
3.809253692626953,0,1,203.80925369262695,52.0
5.5716094970703125,1,0,205.5716094970703,13.0
0.2914161682128906,0,1,200.2914161682129,3.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,3.0
0.0,0,1,200.0,2.0
0.0,0,1,200.0,4.0
-3.9004745483398438,0,1,196.09952545166016,77.0
7.292484283447266,0,1,207.29248428344727,49.0
0.2914161682128906,0,1,200.2914161682129,3.0
13.16238784790039,1,0,213.1623878479004,21.0
12.211891174316406,1,0,212.2118911743164,21.0
9.145023345947266,0,1,209.14502334594727,28.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
8.751213073730469,0,1,208.75121307373047,91.0
12.62811279296875,1,0,212.62811279296875,20.0
0.0,0,1,200.0,1.0
7.785076141357422,0,1,207.78507614135742,61.0
10.650642395019531,0,1,210.65064239501953,47.0
4.163188934326172,0,1,204.16318893432617,49.0
2.5033226013183594,0,1,202.50332260131836,128.0
5.2802314758301065,1,0,205.2802314758301,9.0
0.0,0,1,200.0,1.0
0.097137451171875,0,1,200.09713745117188,5.0
18.685558319091797,1,0,218.6855583190918,41.0
3.0183334350585938,1,0,203.0183334350586,8.0
0.0,0,1,200.0,1.0
12.03835678100586,1,0,212.03835678100586,20.0
-0.686920166015625,0,1,199.31307983398438,9.0
5.682605743408203,1,0,205.6826057434082,10.0
8.041831970214844,0,1,208.04183197021484,57.0
0.0,0,1,200.0,3.0
0.0,0,1,200.0,4.0
0.7133369445800781,0,1,200.71333694458008,97.0
6.411266326904297,1,0,206.4112663269043,47.0
7.250720977783203,1,0,207.2507209777832,16.0
12.58050537109375,0,1,212.58050537109375,68.0
7.056484222412138,1,0,207.05648422241214,11.0
11.69832229614255,1,0,211.69832229614255,23.0
6.001789093017578,1,0,206.00178909301758,10.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,2.0
11.275127410888672,0,1,211.27512741088867,55.0
12.204856872558594,0,1,212.2048568725586,65.0
9.741695404052734,1,0,209.74169540405273,22.0
8.721755981445312,0,1,208.7217559814453,57.0
0.0,0,1,200.0,2.0
