Reward,No cash trade,No stock trade,Net worth end game
7.958442687988281,1,0,207.95844268798828
3.7606468200683594,1,0,203.76064682006836
3.1154708862304688,1,0,203.11547088623047
6.085048675537109,1,0,206.0850486755371
6.445850372314453,1,0,206.44585037231445
5.751930236816406,1,0,205.7519302368164
3.4207305908203125,1,0,203.4207305908203
0.05550384521484375,0,1,200.05550384521484
0.0,0,1,200.0
6.126827239990263,1,0,206.12682723999026
0.0,0,1,200.0
-1.6028251647949219,1,0,198.39717483520508
0.0,0,1,200.0
6.209945678710966,1,0,206.20994567871097
0.2914161682128906,0,1,200.2914161682129
7.153648376464901,1,0,207.1536483764649
6.501365661621122,1,0,206.50136566162112
2.8656768798828125,1,0,202.8656768798828
-1.1101646423339844,1,0,198.88983535766602
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.2914161682128906,0,1,200.2914161682129
0.2914161682128906,0,1,200.2914161682129
4.974880218505859,1,0,204.97488021850586
8.305381774902344,1,0,208.30538177490234
6.90385818481451,1,0,206.9038581848145
0.0,0,1,200.0
0.0,0,1,200.0
5.141330718994141,1,0,205.14133071899414
0.0,0,1,200.0
7.195281982421932,1,0,207.19528198242193
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
-1.6028251647949219,1,0,198.39717483520508
0.0,0,1,200.0
0.0,0,1,200.0
-1.6028251647949219,1,0,198.39717483520508
5.509178161621094,1,0,205.5091781616211
0.0,0,1,200.0
0.0,0,1,200.0
-1.6028251647949219,1,0,198.39717483520508
8.846595764160185,1,0,208.84659576416018
9.568283081054716,1,0,209.56828308105472
0.0,0,1,200.0
6.348712921142578,1,0,206.34871292114258
5.779811859130888,1,0,205.7798118591309
5.772815704345703,1,0,205.7728157043457
3.1154708862304688,1,0,203.11547088623047
0.0,0,1,200.0
5.668830871582031,1,0,205.66883087158203
-1.6028251647949219,1,0,198.39717483520508
7.472709655761719,1,0,207.47270965576172
8.79104232788086,1,0,208.79104232788086
7.000995635986385,1,0,207.00099563598638
0.0,0,1,200.0
5.7867622375488565,1,0,205.78676223754886
7.153648376464901,1,0,207.1536483764649
1.9428520202636719,1,0,201.94285202026367
5.6618537902832315,1,0,205.66185379028323
9.01314926147461,1,0,209.0131492614746
6.501270294189453,1,0,206.50127029418945
9.949863433837919,1,0,209.94986343383792
5.904590606689453,1,0,205.90459060668945
7.653182983398466,1,0,207.65318298339847
0.0,0,1,200.0
