Reward,No cash trade,No stock trade,Net worth end game
-146.41834259033203,23,5,213.58165740966797
-286.2288398742676,54,0,218.77116012573242
-614.4306106567383,10,113,210.56938934326172
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
-1255.0,0,251,200.0
