colummn
-92.13537979125985
-58.19892501831052
-78.63425445556638
-30.726047515869112
-48.36851119995123
-34.2465744018555
-35.67792510986331
-26.89215850830078
4.649097442626953
-11.123771667480469
2.104480743408203
-91.12090682983393
-77.62173461914065
-79.30652236938477
-61.768123626708956
-57.86016845703125
-31.10791397094721
-63.46780014038086
-127.4305305480957
-17.230842590332088
-63.6092414855957
11.019035339355469
-82.80093383789062
-12.207202911376953
-21.54328918457034
20.624378204345675
-68.00829696655273
-34.30178451538086
-89.28055191040042
-40.4203987121582
-49.45090866088867
-34.22978591918945
5.055850982665987
-6.277263641357479
-43.231998443603516
-71.27953720092773
-62.28447341918945
-4.9203643798828125
-10.653320312500028
-2.4847412109374716
1.9383277893066406
-44.61477279663089
-12.0704154968262
-24.88477706909177
-0.7491188049316406
-28.307247161865263
-45.35325241088864
-16.996105194091797
22.054195404052734
-28.277950286865234
-49.356971740722656
4.448902130126925
-5.577465057373047
-14.42994308471674
-4.070526123046875
-12.630722045898438
-21.124229431152315
-60.94858551025388
4.252311706542997
-33.657752990722656
-10.002082824707031
-89.12442779541013
-45.6726989746094
-69.86476516723633
-17.662368774414006
-75.81732177734372
-46.82632827758789
-66.20726776123047
-5.767810821533203
-3.227897644042997
-88.32928466796875
-74.35539245605469
-21.354820251464787
-18.19356918334958
-32.08941650390631
-48.220054626464815
-16.949512481689425
-23.19533920288083
-30.811935424804773
-45.01425933837888
-53.57144546508789
-15.050979614257784
-29.143566131591797
-22.331344604492188
-13.440544128417997
-25.624149322509766
-7.498271942138672
-65.04539489746097
-65.98417663574216
-5.112216949462891
-18.532703399658203
-45.16050338745117
5.744056701660156
-13.199569702148438
-34.1258430480957
-51.69037628173825
1.0442085266112997
-54.01253509521487
11.915340423583984
-48.976512908935575
-39.028663635253906
0.9812011718750284
-25.83332824707037
-24.800724029541016
1.8036918640137003
-67.48540496826172
-44.42439270019531
-39.31997680664065
-90.1259765625
-13.100929260253878
-61.44062042236334
-54.348621368408175
-13.564140319824276
-90.68806457519531
-15.964347839355526
-38.47539138793945
-47.703067779541016
-58.50276565551758
-46.72084045410156
-48.930198669433594
-23.74641418457034
-9.158893585205078
-36.874229431152344
-39.53972625732425
-48.00535202026376
-16.35237121582034
-26.01223373413086
-61.03470993041992
-16.446414947509737
-47.25738906860357
-38.8309516906738
-3.5529136657714844
-27.354747772216797
-30.631629943847656
-38.33479309082031
-95.50712966918945
-42.260250091552706
-32.43010711669922
-17.4140815734863
-37.69919204711911
-36.50954055786133
-21.75179672241211
-20.026119232177734
3.651042938232422
-21.45843887329096
1.8604469299316122
-33.08320999145508
-37.63714981079099
14.433502197265597
-11.102645874023438
0.7292938232422159
9.023448944091797
-11.420135498046847
8.973091125488281
-30.194698333740234
-29.637435913085938
4.804821014404297
-9.976818084716854
20.707481384277315
-38.256420135498075
0.6590957641601278
-17.981201171875
-50.295677185058594
-1.269962310791044
-43.4089469909668
-5.17598342895505
-15.862720489501982
-12.910083770751953
-1.3760147094726562
-1.9203681945800781
14.167457580566406
-32.611026763916016
-32.28323745727542
-21.42007827758789
-47.24880981445315
-50.692481994628906
-38.31436157226557
-26.757873535156307
-52.29284667968747
15.654048919677734
-0.5516395568847656
-40.40320587158203
-56.95547866821295
-85.20170593261719
-34.22696304321289
-36.89693069458008
-6.733566284179659
3.8181457519531534
-8.326934814453125
-13.985084533691406
0.6272048950195312
-38.193798065185575
-32.80152893066406
-20.133121490478516
-45.789329528808594
-101.85594940185547
-55.83296203613281
-32.42847061157224
-55.34153366088864
-30.811630249023438
-32.78735351562494
-13.71445083618164
-32.0406799316406
-61.13240432739252
-46.74422454833987
-3.4194259643554688
-41.956520080566435
-28.524173736572266
-43.15864181518552
-17.063991546630888
-31.946189880371065
-62.75295257568354
-10.927391052246037
-10.588233947753906
-30.537223815918026
-52.48894882202143
-15.214195251464844
-43.9647216796875
-48.90504455566406
-80.07835006713867
-55.59735107421881
-2.7842445373535156
-38.95233917236325
-23.96792221069333
-84.883056640625
-11.91775894165039
-47.21232986450195
-9.485683441162081
-78.97316360473636
-51.331501007080135
4.327404022216797
-4.5061187744140625
-17.3178520202637
-49.35053634643555
-68.08125305175781
-40.571849822998075
-65.30779647827151
-9.290809631347656
3.632400512695341
-58.374931335449304
-6.0731391906738
-7.038307189941406
-20.544143676757756
3.4696922302246094
17.409339904785156
-16.041900634765597
-7.749752044677791
17.2668647766113
9.788883209228459
-6.687004089355469
-20.083557128906307
-14.055191040039062
-72.97235488891602
5.449520111084013
-22.884571075439453
-39.956668853759794
-62.02165222167969
-33.8959045410156
-42.980796813964844
-15.516872406005803
-27.54379653930664
-30.726802825927734
-74.58346557617182
-29.54034423828128
-76.48328018188474
-29.110649108886747
-50.291568756103544
5.835521697998047
-69.18053817749023
-45.759849548339815
-45.62384796142578
-18.220874786376953
-31.221546173095675
-17.458278656005888
-33.41853713989258
-14.867294311523438
-11.96294021606451
-19.602672576904297
-73.90500259399414
-16.401679992675753
-45.861660003662166
-85.16361236572266
-46.745601654052734
-64.71968078613281
-38.07184600830075
-7.409362792968722
-66.0535850524902
-18.92015838623047
-97.67658233642578
-48.46649932861328
-54.852588653564396
-48.793018341064425
-43.919395446777344
-31.843704223632812
-18.311363220214872
-34.751060485839844
-52.67525863647464
-64.89857864379888
-27.610260009765653
-17.111282348632812
17.362323760986328
-8.014427185058594
10.736263275146513
-15.548194885253906
-54.241519927978544
-40.04726028442383
-3.3433990478515625
-16.612022399902287
-3.163684844970618
-38.23684310913083
-48.90930938720703
-12.722747802734375
-18.2166557312012
5.006118774414091
5.988319396972628
-34.53397750854492
11.4212837219238
-31.880916595458984
-22.61280441284174
-18.30279541015625
-33.958580017089815
-18.091941833496094
-19.464527130126953
-30.412216186523438
7.549915313720675
-11.416999816894531
-29.03072738647461
-11.64056396484375
-38.298587799072266
-54.494056701660156
-7.846649169921875
-6.404544830322237
0.3576202392578125
15.567214965820312
1.2441482543945597
-9.129959106445284
-40.09501266479489
17.326698303222656
-8.817409515380888
-19.9915771484375
-42.29924011230469
4.0730743408203125
-10.200672149658203
13.787109375
8.89459228515625
-51.867855072021484
1.5433120727539347
-81.79509353637695
-16.01660919189456
-10.55066680908206
-28.94890594482422
-35.57405853271487
4.144573211669922
13.188663482666016
-35.819644927978544
17.747684478759822
-2.699371337890625
7.23681640625
19.626743316650362
-3.423892974853487
24.102149963378963
-15.28699493408206
3.8445663452148438
-3.127643585205078
28.01162338256833
-36.70194625854492
-1.867584228515625
-23.94531249999997
-12.228363037109347
9.419242858886776
-24.610736846923828
22.261695861816463
10.941524505615263
9.122314453124972
0.7063293457030966
-30.079696655273438
3.6022109985351562
-5.005565643310604
13.477977752685547
4.0779571533203125
-6.7931480407714275
-2.057239532470703
14.791408538818388
1.8883590698242188
-13.401973724365206
-20.89633560180664
18.940849304199247
25.74256896972662
-23.89518737792966
-10.740753173828153
-11.697525024414091
19.917160034179688
-6.022819519042969
-0.8099632263183878
-17.440677642822266
-4.163486480712919
-28.023944854736357
21.745075225830078
0.3700904846191406
22.954818725585938
1.6795082092285156
6.595172882080078
13.169570922851562
24.06420135498047
8.230957031250057
-16.890991210937557
-13.762840270996065
31.80294418334958
-20.66766357421878
-2.331993103027372
-16.683128356933565
-6.899635314941463
6.794284820556641
6.3819999694823935
-19.204059600830135
-9.692066192626982
0.6867179870605469
-27.364151000976477
7.964385986328125
3.7270317077637003
-5.058158874511719
8.515434265136719
15.527568817138672
-15.856540679931612
-2.0390243530273438
12.265731811523438
-12.055347442626953
31.400100708007756
-0.02627944946294747
3.9206657409668253
6.005855560302734
-17.04391860961917
5.0804595947265625
10.100143432617188
-29.088459014892607
0.080047607421875
12.788879394531278
0.39834976196291905
12.993114471435575
-19.126281738281193
-57.14146423339844
-12.012924194335938
-9.363357543945341
-30.73186492919922
-48.576656341552734
-4.861789703369141
-39.03676223754883
-96.30812454223633
20.658016204834013
-22.361820220947266
-14.646881103515597
-8.344997406005888
7.532249450683594
-26.249698638915987
22.830177307128906
-7.983097076415987
-21.358043670654297
-15.187839508056669
-70.33143997192386
1.7584228515625284
28.280181884765653
-38.677314758300724
-52.53766632080078
-37.98824691772461
9.905750274658203
-21.70499801635745
-25.135345458984403
19.682567596435575
-1.3091888427733807
7.0809478759765625
-15.289623260498018
6.377902984619112
-9.463565826416016
-67.36261749267578
7.468727111816406
-47.077049255371094
-3.628582000732422
-25.37982177734378
0.19553375244143467
-4.074363708496094
-47.2887077331543
-23.057247161865263
-33.01668167114261
-4.981006622314425
3.275753021240291
-14.829360961914034
-9.502567291259822
-12.384880065917969
-47.07477569580078
-41.0660285949707
-26.80638504028323
-5.767932891845703
-45.095401763916044
-21.34276580810544
-91.3319206237793
-82.41621017456055
2.3916244506835653
-6.350486755371151
-3.713771820068331
-50.69087219238281
-2.683223724365263
-16.333953857421875
-74.47962570190433
-53.939857482910156
-62.261241912841825
-13.692024230957003
-16.706867218017607
-3.1585197448730753
-47.100914001464844
-24.02934646606448
-70.73789978027344
-34.359725952148466
-37.51316452026367
-46.99222946166992
9.865871429443331
-8.99184799194336
4.522602081298828
-62.985977172851506
-25.515213012695312
2.1332969665527344
-3.7197685241698935
-77.97346878051758
-32.38749313354492
-34.26932144165039
-28.17238998413083
-49.196338653564425
-77.05735778808594
-66.46514129638678
-60.79687881469724
-1.4375038146972372
4.759941101074219
10.186466217041016
2.313060760498047
-21.831451416015625
-36.979469299316406
-65.90692901611328
-6.871559143066406
3.0066490173339844
-31.972869873046875
-57.655826568603516
15.341606140136719
4.1788482666015625
-15.332401275634766
-55.45903396606451
-28.497901916503906
-28.540164947509737
2.5398292541504475
-39.54943847656253
-50.90938186645508
-39.225093841552734
14.905895233154297
6.660480499267578
-23.70132827758789
12.157859802246094
-8.817295074462919
-9.644577026367188
-16.834812164306612
5.249069213867216
10.84811782836914
16.273258209228516
-5.233558654785128
-30.375526428222628
-11.098587036132812
-10.389747619628906
-8.312652587890625
-119.85881042480469
23.861225128173828
15.877689361572266
-5.503669738769531
9.152965545654297
-12.790843963623047
12.939922332763643
-0.8665351867675497
-56.1093635559082
10.875434875488281
-43.08992385864258
-62.72539520263669
9.088897705078097
-14.174919128418026
11.851207733154268
-47.4372863769531
-7.2569122314453125
-44.25973129272461
6.769874572753906
-10.865131378173828
-26.933204650878935
-9.863101959228516
22.304687500000057
4.933403015136719
-50.51701736450195
-28.786258697509737
-8.200447082519588
16.8466796875
29.631504058837947
-49.53411865234375
-18.08341979980466
-42.74502944946292
-10.32239532470706
-15.181209564208956
-40.52965545654297
-16.556697845458984
7.450069427490234
-18.06903839111328
-38.2214241027832
-45.15183639526367
-7.564342498779297
25.43021011352539
-12.382080078125
-9.035556793212947
-37.94976043701169
-25.173812866210938
-17.036899566650362
11.777408599853544
18.387374877929688
12.627693176269474
-17.163639068603516
-35.23733520507815
-13.125381469726562
5.683536529540987
24.113948822021484
4.343292236328182
-2.6243972778320312
-29.11907196044922
-26.60656738281247
-7.602859497070341
-46.331790924072266
13.505615234374972
-13.809787750244112
-38.64823532104501
23.42359542846677
26.947288513183594
22.510528564453097
10.638320922851562
-37.50575637817386
-70.004150390625
20.75234603881833
8.845672607421847
11.704437255859347
-3.8508377075195312
0.6482925415039062
2.7613449096679688
-22.73748016357422
15.585273742675781
6.800991058349609
-1.158908843994169
-24.874752044677763
-27.881153106689453
9.597640991210938
11.5911865234375
28.599632263183594
20.191013336181612
1.837738037109375
-19.231170654296875
9.887805938720703
-11.137874603271484
-10.118217468261719
19.51001739501953
38.148277282714844
0.7295074462890625
18.354583740234347
32.0682373046875
-2.192676544189453
11.42416000366211
-13.917423248291016
9.723674774169922
10.505477905273438
22.27947235107422
5.129066467285156
-49.36402130126953
-14.290164947509766
9.006492614746094
-2.5553321838378906
14.929828643798828
-5.0698051452637
-4.395393371582031
3.0813217163085938
18.417442321777344
13.840133666992159
25.598220825195312
22.567325592041016
-9.155242919921875
20.798851013183622
-3.6958580017089844
-54.95097732543945
-48.07276916503906
-34.95754623413083
-23.511623382568388
-34.07634353637695
-11.331138610839844
16.918811798095703
9.973983764648438
10.572036743164091
-2.3157196044921875
-0.022113800048828125
-22.357868194580078
5.399997711181641
4.207088470458984
-2.869800567626953
4.273567199707031
8.51480484008789
11.903572082519531
25.081600189208984
-16.005901336669922
12.633098602294922
-1.256561279296875
1.3949928283691406
8.30582046508789
20.767414093017578
-35.17616271972656
-12.603439331054716
-35.15685272216797
-18.64464569091797
-1.4275093078613281
10.85699462890625
-31.649967193603487
17.855648040771484
1.0356216430664062
20.624439239501953
-25.39797592163083
8.328350067138672
-63.42402648925781
-4.5627593994140625
-16.88985824584961
-33.95475387573242
-63.9121208190918
-14.728900909423828
17.802288055419922
9.260467529296875
23.955982208251953
17.659690856933594
-49.929195404052734
-43.13496017456055
-7.533679962158203
-21.023757934570312
-49.80349731445315
-23.988113403320284
-4.245899200439453
18.487674713134766
8.662601470947266
-15.57681655883789
-5.409183502197266
-47.481842041015625
-49.96205139160156
3.0278244018554403
1.7285652160644531
11.034481048583984
-40.27316665649414
-17.113819122314453
14.232059478759766
1.3520965576171875
-42.76090621948242
-16.65130233764654
-24.11819839477539
-3.7296104431152344
-28.80167007446289
-13.594554901123047
12.487712860107422
-14.796981811523438
-8.104011535644531
12.284759521484375
10.619106292724638
-9.106212615966797
7.645992279052734
-8.612270355224638
-25.34032058715823
-39.85759353637695
-38.91957473754883
-14.558044433593778
-15.178634643554688
7.9810638427734375
8.14358901977539
-27.792404174804716
-37.18729400634763
-68.11061477661133
-20.887325286865234
2.508476257324247
-16.05875015258789
-23.44591522216797
-5.409923553466797
-5.602161407470703
7.980476379394531
-13.125041961669922
9.467453002929688
9.0091552734375
-31.420318603515625
-49.307369232177734
-13.840980529785156
-14.07217788696289
-31.398090362548828
-8.447971343994084
-3.2735824584960653
22.83929443359375
-16.83816146850586
-11.736873626709013
-41.999114990234375
-37.574462890625
27.53103256225583
7.207538604736328
6.703212738037081
1.6778144836425781
24.93026351928711
0.002918243408203125
28.670646667480497
-46.37202835083008
4.256195068359347
-12.01351547241211
1.4696998596191406
-14.430011749267578
-12.544662475585938
6.362815856933594
-35.7196159362793
7.105365753173828
-3.260356903076172
10.490337371826172
-64.37694931030276
-13.244026184082031
-26.908573150634766
-14.411205291748047
3.5838394165039062
11.51876449584961
12.655841827392607
6.252002716064453
-57.319847106933594
-15.753726959228516
19.92561721801755
-57.71753692626953
-51.90190124511719
-32.89681625366211
24.55390167236328
-10.247920989990234
-45.20586395263672
-26.01740264892578
4.897861480712891
-62.152095794677734
19.64904022216797
-26.426048278808594
-17.08426284790039
-9.477188110351534
-8.466606140136747
-16.113380432128963
-35.204837799072294
-71.83266830444336
-51.732177734375
2.361408233642578
4.9316253662109375
-19.522903442382784
17.51534652709961
-8.551021575927734
