Reward,No cash trade,No stock trade,Net worth end game
14.444068908691406,21,38,214.4440689086914
25.947860717773438,10,1,225.94786071777344
13.552387237548828,40,0,213.55238723754883
8.992500305175781,48,27,208.99250030517578
9.85268783569336,39,10,209.85268783569336
8.98202896118164,14,53,208.98202896118164
10.643623352050781,24,12,210.64362335205078
22.863697052001953,32,2,222.86369705200195
3.9737586975097656,13,32,203.97375869750977
30.5925102233887,32,2,230.5925102233887
3.3789443969726562,27,33,203.37894439697266
15.150577545166016,19,58,215.15057754516602
8.85528564453125,21,82,208.85528564453125
8.112621307373047,16,37,208.11262130737305
3.8480682373046875,28,29,203.8480682373047
6.204925537109375,27,50,206.20492553710938
8.361297607421875,32,50,208.36129760742188
9.321605682373047,17,77,209.32160568237305
11.136924743652344,25,48,211.13692474365234
15.495635986328125,41,42,215.49563598632812
18.082317352294922,15,28,218.08231735229492
9.833900451660156,21,43,209.83390045166016
8.563190460205078,25,60,208.56319046020508
2.994060516357422,39,44,202.99406051635742
29.745803833007812,53,1,229.7458038330078
10.923942565917969,38,43,210.92394256591797
37.6629638671875,37,0,237.6629638671875
7.397731781005859,53,22,207.39773178100586
27.915565490722628,101,0,227.91556549072263
6.753856658935547,37,50,206.75385665893555
6.327091217041016,20,50,206.32709121704102
5.435718536376953,19,104,205.43571853637695
4.583553314208984,28,97,204.58355331420898
2.552043914794922,37,64,202.55204391479492
41.8353271484375,57,0,241.8353271484375
12.280231475830078,37,12,212.28023147583008
10.674522399902344,23,46,210.67452239990234
9.869010925292969,36,51,209.86901092529297
18.63494873046875,28,57,218.63494873046875
8.605224609375,24,31,208.605224609375
21.18415832519534,43,5,221.18415832519534
10.395549774169922,23,4,210.39554977416992
-8.597393035888672,14,56,191.40260696411133
5.67761993408206,23,47,205.67761993408206
24.98563003540039,43,19,224.9856300354004
28.13272476196292,45,0,228.13272476196292
29.723892211914062,39,54,229.72389221191406
3.899150848388672,31,6,203.89915084838867
27.09587860107422,69,0,227.09587860107422
12.630615234375028,49,54,212.63061523437503
24.71786880493164,63,3,224.71786880493164
14.005798339843778,18,4,214.00579833984378
37.80363845825198,27,0,237.80363845825198
17.960777282714844,22,6,217.96077728271484
29.509056091308594,43,27,229.5090560913086
15.194793701171875,26,54,215.19479370117188
30.988727569580107,46,0,230.9887275695801
3.9879302978515625,61,34,203.98793029785156
18.46483230590823,53,2,218.46483230590823
8.014305114746094,20,73,208.0143051147461
23.548912048339844,33,53,223.54891204833984
40.89593505859372,97,0,240.89593505859372
29.24310302734372,58,0,229.24310302734372
27.258037567138672,62,0,227.25803756713867
