Reward,No cash trade,No stock trade,Net worth end game
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.2914161682128906,0,1,200.2914161682129
0.0,0,1,200.0
0.0,0,1,200.0
3.3860626220703125,0,1,203.3860626220703
0.0,0,1,200.0
6.015666961669922,1,0,206.01566696166992
-1.6028251647949219,1,0,198.39717483520508
7.1119880676269815,1,0,207.11198806762698
9.970729827880888,1,0,209.9707298278809
7.1536140441894815,1,0,207.15361404418948
15.535358428955078,1,0,215.53535842895508
9.85268783569336,1,0,209.85268783569336
11.441665649414062,1,0,211.44166564941406
0.2914161682128906,0,1,200.2914161682129
0.0,0,1,200.0
9.58221435546875,1,0,209.58221435546875
0.0,0,1,200.0
0.05550384521484375,0,1,200.05550384521484
3.3652000427246094,1,0,203.3652000427246
2.9280319213867188,0,1,202.92803192138672
6.869117736816378,1,0,206.86911773681638
9.033981323242188,1,0,209.0339813232422
0.0,0,1,200.0
6.665088653564453,1,0,206.66508865356445
0.0,0,1,200.0
17.041000366210938,1,0,217.04100036621094
6.695652008056641,1,0,206.69565200805664
0.0,0,1,200.0
4.097858428955078,0,1,204.09785842895508
9.530113220214815,1,0,209.53011322021482
10.657531738281222,1,0,210.65753173828122
4.954135894775391,1,0,204.9541358947754
7.382617950439453,0,1,207.38261795043945
1.783294677734375,1,0,201.78329467773438
6.841377258300781,0,1,206.84137725830078
0.0,0,1,200.0
0.0,0,1,200.0
10.477176666259766,1,0,210.47717666625977
12.385269165039034,1,0,212.38526916503903
0.0,0,1,200.0
15.29946517944336,1,0,215.29946517944336
0.0,0,1,200.0
11.857967376708984,1,0,211.85796737670898
1.0268936157226562,0,1,201.02689361572266
0.0,0,1,200.0
-0.4235725402832031,0,1,199.5764274597168
9.436466217041044,1,0,209.43646621704104
12.329784393310547,1,0,212.32978439331055
13.342826843261719,1,0,213.34282684326172
1.443206787109375,0,1,201.44320678710938
-3.794734954834013,1,0,196.205265045166
18.019420623779297,1,0,218.0194206237793
7.056453704833984,1,0,207.05645370483398
7.764106750488281,1,0,207.76410675048828
7.650390625,1,0,207.650390625
13.63418960571289,1,0,213.6341896057129
5.210807800292969,1,0,205.21080780029297
18.84508514404294,1,0,218.84508514404294
0.0,0,1,200.0
12.274307250976562,1,0,212.27430725097656
6.987121582031307,1,0,206.9871215820313
15.049571990966797,1,0,215.0495719909668
0.0,0,1,200.0
-0.767730712890625,0,1,199.23226928710938
9.158897399902344,1,0,209.15889739990234
9.401660919189425,1,0,209.40166091918942
13.863197326660156,1,0,213.86319732666016
9.339199066162081,1,0,209.33919906616208
13.870162963867188,1,0,213.8701629638672
13.00973892211914,1,0,213.00973892211914
7.729553222656278,1,0,207.72955322265628
0.2914161682128906,0,1,200.2914161682129
9.672340393066435,1,0,209.67234039306643
7.458896636962919,1,0,207.45889663696292
11.073959350585938,1,0,211.07395935058594
0.0,0,1,200.0
4.135402679443359,1,0,204.13540267944336
5.474445343017578,1,0,205.47444534301758
0.0,0,1,200.0
12.260353088378906,1,0,212.2603530883789
6.3070831298828125,1,0,206.3070831298828
0.2914161682128906,0,1,200.2914161682129
6.848308563232422,1,0,206.84830856323242
6.161365509033203,1,0,206.1613655090332
0.2914161682128906,0,1,200.2914161682129
6.216896057128906,1,0,206.2168960571289
16.312488555908203,1,0,216.3124885559082
5.412097930908203,1,0,205.4120979309082
4.246395111083984,1,0,204.24639511108398
3.746871948242216,1,0,203.74687194824222
11.989791870117188,1,0,211.9897918701172
6.140632629394531,1,0,206.14063262939453
10.789440155029297,1,0,210.7894401550293
4.246429443359403,0,1,204.2464294433594
0.0,0,1,200.0
-0.24979019165039062,0,1,199.7502098083496
14.328147888183594,1,0,214.3281478881836
16.062713623046847,1,0,216.06271362304685
0.0,0,1,200.0
5.946269989013672,1,0,205.94626998901367
0.0,0,1,200.0
6.133544921875,1,0,206.133544921875
0.2914161682128906,0,1,200.2914161682129
20.21884536743164,1,0,220.21884536743164
0.0,0,1,200.0
5.46759033203125,1,0,205.46759033203125
-1.6028251647949219,1,0,198.39717483520508
0.0,0,1,200.0
6.542999267578125,1,0,206.54299926757812
0.0,0,1,200.0
7.784915924072266,1,0,207.78491592407227
4.260734558105469,0,1,204.26073455810547
0.0,0,1,200.0
5.550830841064425,1,0,205.55083084106442
14.959491729736328,1,0,214.95949172973633
14.175487518310547,1,0,214.17548751831055
5.84228515625,1,0,205.84228515625
12.808551788330078,1,0,212.80855178833008
5.072078704833984,1,0,205.07207870483398
6.064239501953125,1,0,206.06423950195312
5.391262054443359,1,0,205.39126205444336
0.2914161682128906,0,1,200.2914161682129
0.0,0,1,200.0
10.962944030761719,1,0,210.96294403076172
15.028865814208984,1,0,215.02886581420898
0.0,0,1,200.0
15.993335723876953,1,0,215.99333572387695
0.0,0,1,200.0
19.462623596191406,1,0,219.4626235961914
8.451156616210966,1,0,208.45115661621097
-1.0130348205566406,1,0,198.98696517944336
7.111976623535185,1,0,207.11197662353518
9.632614135742216,1,0,209.63261413574222
0.4995613098144531,0,1,200.49956130981445
15.667194366455078,1,0,215.66719436645508
14.813762664794922,1,0,214.81376266479492
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
6.411167144775391,1,0,206.4111671447754
0.0,0,1,200.0
7.257663726806669,1,0,207.25766372680667
18.629924774169893,1,0,218.6299247741699
