Reward,No cash trade,No stock trade,Net worth end game,Stop day
-1.6028251647949219,1,0,198.39717483520508,6.0
0.1526336669921875,0,1,200.1526336669922,7.0
6.362537384033203,1,0,206.3625373840332,12.0
2.96282958984375,1,0,202.96282958984375,8.0
0.0,0,1,200.0,1.0
2.17181396484375,1,0,202.17181396484375,8.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
5.876949310302763,1,0,205.87694931030276,9.0
3.0183334350585938,1,0,203.0183334350586,8.0
0.0,0,1,200.0,1.0
6.5013580322265625,1,0,206.50135803222656,10.0
5.835277557373075,1,0,205.83527755737308,11.0
7.000995635986328,1,0,207.00099563598633,19.0
-1.6028251647949219,1,0,198.39717483520508,6.0
6.008789062500028,1,0,206.00878906250003,9.0
3.0183334350585938,1,0,203.0183334350586,8.0
3.4693069458007812,1,0,203.46930694580078,14.0
7.354728698730469,1,0,207.35472869873047,12.0
0.2914161682128906,0,1,200.2914161682129,3.0
0.2914161682128906,0,1,200.2914161682129,3.0
6.889984130859432,1,0,206.88998413085943,9.0
7.306255340576172,1,0,207.30625534057617,10.0
-1.6028251647949219,1,0,198.39717483520508,6.0
6.383422851562472,1,0,206.38342285156247,28.0
-1.6028251647949219,1,0,198.39717483520508,6.0
7.347923278808651,1,0,207.34792327880865,9.0
6.910743713378935,1,0,206.91074371337893,11.0
6.001789093017578,1,0,206.00178909301758,10.0
4.704311370849609,1,0,204.7043113708496,13.0
9.332294464111385,1,0,209.33229446411138,11.0
5.724308013916044,1,0,205.72430801391604,9.0
9.193576812744169,1,0,209.19357681274417,15.0
-1.6028251647949219,1,0,198.39717483520508,6.0
0.0,0,1,200.0,1.0
6.445861816406278,1,0,206.44586181640628,11.0
5.647918701171875,1,0,205.64791870117188,13.0
3.5524940490722656,1,0,203.55249404907227,13.0
-1.0130348205566406,1,0,198.98696517944336,7.0
0.0,0,1,200.0,1.0
6.90385818481451,1,0,206.9038581848145,9.0
0.0,0,1,200.0,1.0
6.841285705566406,1,0,206.8412857055664,12.0
3.7883949279785156,1,0,203.78839492797852,13.0
-1.6028251647949219,1,0,198.39717483520508,6.0
2.268970489501953,1,0,202.26897048950195,8.0
7.0564727783203125,1,0,207.0564727783203,10.0
7.632286071777344,1,0,207.63228607177734,12.0
5.793628692626953,1,0,205.79362869262695,10.0
0.6383514404296875,0,1,200.6383514404297,10.0
-1.0130348205566406,1,0,198.98696517944336,7.0
-1.6028251647949219,1,0,198.39717483520508,6.0
-1.6028251647949219,1,0,198.39717483520508,6.0
3.7536964416503906,1,0,203.7536964416504,13.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
5.974086761474638,1,0,205.97408676147464,9.0
5.862945556640625,1,0,205.86294555664062,12.0
6.334842681884766,1,0,206.33484268188477,10.0
-1.0130348205566406,1,0,198.98696517944336,7.0
0.0,0,1,200.0,1.0
-1.1101646423339844,1,0,198.88983535766602,7.0
0.0,0,1,200.0,1.0
5.051269531250028,1,0,205.05126953125003,9.0
5.634105682373075,1,0,205.63410568237308,9.0
7.250785827636776,1,0,207.25078582763678,9.0
6.043407440185547,1,0,206.04340744018555,10.0
5.911643981933622,1,0,205.91164398193362,9.0
6.307071685791016,1,0,206.30707168579102,10.0
6.806652069091797,1,0,206.8066520690918,10.0
2.650482177734375,1,0,202.65048217773438,13.0
0.05550384521484375,0,1,200.05550384521484,7.0
-1.6028251647949219,1,0,198.39717483520508,6.0
6.209941864013672,1,0,206.20994186401367,10.0
7.153648376464901,1,0,207.1536483764649,9.0
3.1154708862304688,1,0,203.11547088623047,8.0
7.306255340576172,1,0,207.30625534057617,10.0
7.604591369628935,1,0,207.60459136962893,11.0
-1.6028251647949219,1,0,198.39717483520508,6.0
5.4813232421875,1,0,205.4813232421875,12.0
0.0,0,1,200.0,1.0
6.424991607666016,1,0,206.42499160766602,12.0
0.0,0,1,200.0,1.0
0.2914161682128906,0,1,200.2914161682129,3.0
4.968048095703125,1,0,204.96804809570312,14.0
4.607158660888672,1,0,204.60715866088867,13.0
5.238468170166016,1,0,205.23846817016602,12.0
-1.6028251647949219,1,0,198.39717483520508,6.0
5.065090179443359,1,0,205.06509017944336,16.0
5.849132537841797,1,0,205.8491325378418,10.0
6.445873260498075,1,0,206.44587326049808,11.0
3.0183334350585938,1,0,203.0183334350586,8.0
-1.6028251647949219,1,0,198.39717483520508,6.0
-1.6028251647949219,1,0,198.39717483520508,6.0
5.765876770019531,1,0,205.76587677001953,10.0
5.051269531250028,1,0,205.05126953125003,9.0
0.0,0,1,200.0,1.0
2.96282958984375,1,0,202.96282958984375,8.0
