Reward,No cash trade,No stock trade,Net worth end game,Stop day
5.488262176513672,1,0,205.48826217651367,12.0
5.377445220947294,1,0,205.3774452209473,18.0
5.5786018371582315,1,0,205.57860183715823,9.0
-1.6028251647949219,1,0,198.39717483520508,6.0
0.41632080078125,1,0,200.41632080078125,17.0
6.3625946044921875,1,0,206.3625946044922,10.0
7.091087341308594,1,0,207.0910873413086,12.0
6.9939994812012,1,0,206.9939994812012,11.0
5.849132537841797,1,0,205.8491325378418,10.0
4.079856872558594,1,0,204.0798568725586,36.0
5.529964447021484,1,0,205.52996444702148,10.0
7.347923278808651,1,0,207.34792327880865,9.0
6.535984039306641,1,0,206.53598403930664,12.0
4.739070892333984,1,0,204.73907089233398,14.0
0.8257598876953125,1,0,200.8257598876953,14.0
5.876949310302763,1,0,205.87694931030276,9.0
6.827491760253935,1,0,206.82749176025393,11.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
5.141330718994141,1,0,205.14133071899414,12.0
11.455448150634766,1,0,211.45544815063477,20.0
0.0,0,1,200.0,2.0
4.489284515380859,1,0,204.48928451538086,14.0
0.0,0,1,200.0,2.0
7.125759124755859,1,0,207.12575912475586,12.0
4.9332427978515625,1,0,204.93324279785156,16.0
5.398189544677763,1,0,205.39818954467776,9.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
5.398189544677763,1,0,205.39818954467776,9.0
3.0183334350585938,1,0,203.0183334350586,8.0
10.442558288574219,1,0,210.44255828857422,19.0
0.0,0,1,200.0,1.0
3.6358299255371094,1,0,203.6358299255371,14.0
0.0,0,1,200.0,1.0
0.0,0,1,200.0,1.0
-1.0130348205566406,1,0,198.98696517944336,7.0
2.2897720336914062,1,0,202.2897720336914,8.0
7.389514923095703,1,0,207.3895149230957,13.0
-1.0130348205566406,1,0,198.98696517944336,7.0
5.3288421630859375,1,0,205.32884216308594,14.0
0.0,0,1,200.0,1.0
-1.6028251647949219,1,0,198.39717483520508,6.0
7.306255340576172,1,0,207.30625534057617,10.0
0.0,0,1,200.0,1.0
-1.6028251647949219,1,0,198.39717483520508,6.0
6.529048919677734,1,0,206.52904891967773,12.0
-1.6028251647949219,1,0,198.39717483520508,6.0
2.17181396484375,1,0,202.17181396484375,8.0
5.5786018371582315,1,0,205.57860183715823,9.0
4.662727355957031,1,0,204.66272735595703,14.0
0.0,0,1,200.0,2.0
2.17181396484375,1,0,202.17181396484375,8.0
