Reward,No cash trade,No stock trade,Net worth end game
0.0,0,1,200.0
-6.730602264404325,1,0,193.26939773559567
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
-0.26366424560546875,0,1,199.73633575439453
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.21510696411132812,0,1,200.21510696411133
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
6.584720611572266,0,1,206.58472061157227
6.5014190673828125,1,0,206.5014190673828
-0.19428634643554688,0,1,199.80571365356445
0.0,0,1,200.0
2.2897186279296875,0,1,202.2897186279297
0.0,0,1,200.0
0.0,0,1,200.0
2.303569793701172,0,1,202.30356979370117
6.701778411865234,0,1,206.70177841186523
7.347923278808622,1,0,207.34792327880862
4.727073669433594,1,0,204.7270736694336
0.0,0,1,200.0
0.05550384521484375,0,1,200.05550384521484
3.734851837158203,0,1,203.7348518371582
0.0,0,1,200.0
0.0,0,1,200.0
0.3469200134277344,0,1,200.34692001342773
0.0,0,1,200.0
0.166534423828125,0,1,200.16653442382812
6.085075378417969,0,1,206.08507537841797
0.0,0,1,200.0
0.0,0,1,200.0
1.0477256774902344,1,0,201.04772567749023
0.39545440673825283,0,1,200.39545440673825
7.153648376464901,1,0,207.1536483764649
0.0,0,1,200.0
0.2914161682128906,0,1,200.2914161682129
0.0,0,1,200.0
7.243789672851591,1,0,207.2437896728516
5.8422660827637,1,0,205.8422660827637
3.1154708862304688,1,0,203.11547088623047
2.96282958984375,1,0,202.96282958984375
7.861316680908203,1,0,207.8613166809082
5.74517822265625,1,0,205.74517822265625
5.731174468994141,1,0,205.73117446899414
0.0,0,1,200.0
-1.6028251647949219,1,0,198.39717483520508
6.806652069091797,1,0,206.8066520690918
0.0,0,1,200.0
0.0,0,1,200.0
1.9428520202636719,1,0,201.94285202026367
3.0183334350585938,1,0,203.0183334350586
6.903812408447266,1,0,206.90381240844727
3.1154708862304688,1,0,203.11547088623047
6.161434173584013,1,0,206.161434173584
3.1154708862304688,1,0,203.11547088623047
-1.1101646423339844,1,0,198.88983535766602
7.153648376464901,1,0,207.1536483764649
2.2550392150878906,1,0,202.2550392150879
14.466804504394531,1,0,214.46680450439453
0.2914161682128906,0,1,200.2914161682129
0.791046142578125,1,0,200.79104614257812
5.897769927978544,1,0,205.89776992797854
2.96282958984375,1,0,202.96282958984375
5.946269989013672,1,0,205.94626998901367
7.153648376464901,1,0,207.1536483764649
6.404228210449219,1,0,206.40422821044922
5.530029296875028,1,0,205.53002929687503
6.695644378662109,1,0,206.6956443786621
6.764972686767578,1,0,206.76497268676758
3.3722114562988565,1,0,203.37221145629886
6.980209350585966,1,0,206.98020935058597
4.593368530273466,1,0,204.59336853027347
6.4597320556640625,1,0,206.45973205566406
10.470191955566378,1,0,210.47019195556638
9.741714477539091,1,0,209.7417144775391
-1.6028251647949219,1,0,198.39717483520508
7.542228698730469,1,0,207.54222869873047
7.333919525146484,1,0,207.33391952514648
7.042640686035213,1,0,207.0426406860352
7.153648376464901,1,0,207.1536483764649
0.0,0,1,200.0
7.431148529052734,1,0,207.43114852905273
0.0,0,1,200.0
3.1154708862304688,1,0,203.11547088623047
7.285434722900419,1,0,207.28543472290042
7.861305236816406,1,0,207.8613052368164
6.695732116699247,1,0,206.69573211669925
3.1154708862304688,1,0,203.11547088623047
0.0,0,1,200.0
2.96282958984375,1,0,202.96282958984375
6.90385818481451,1,0,206.9038581848145
5.516147613525419,1,0,205.51614761352542
4.315822601318359,1,0,204.31582260131836
6.674861907959013,1,0,206.674861907959
8.19430160522461,1,0,208.1943016052246
0.0,0,1,200.0
4.072887420654297,1,0,204.0728874206543
8.159599304199219,1,0,208.15959930419922
4.905414581298828,1,0,204.90541458129883
4.440704345703153,1,0,204.44070434570315
-1.6028251647949219,1,0,198.39717483520508
11.441692352294922,1,0,211.44169235229492
5.6618537902832315,1,0,205.66185379028323
7.153648376464901,1,0,207.1536483764649
-1.6028251647949219,1,0,198.39717483520508
6.334838867187528,1,0,206.33483886718753
6.431987762451172,1,0,206.43198776245117
-1.6028251647949219,1,0,198.39717483520508
13.91171646118164,1,0,213.91171646118164
15.250904083251925,1,0,215.25090408325192
0.0,0,1,200.0
0.3469200134277344,0,1,200.34692001342773
0.0,0,1,200.0
10.345245361328125,1,0,210.34524536132812
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
0.0,0,1,200.0
7.861370086669922,1,0,207.86137008666992
0.0,0,1,200.0
-0.028896331787109375,0,1,199.9711036682129
0.0,0,1,200.0
0.15264129638671875,0,1,200.15264129638672
2.0468673706054688,0,1,202.04686737060547
0.0,0,1,200.0
0.2914161682128906,0,1,200.2914161682129
-5.4087638854980185,0,1,194.59123611450198
6.196071624755859,1,0,206.19607162475586
-0.24979019165039062,0,1,199.7502098083496
2.5307083129882812,0,1,202.53070831298828
0.0,0,1,200.0
7.063331604003906,1,0,207.0633316040039
0.0,0,1,200.0
0.0,0,1,200.0
5.974040985107422,1,0,205.97404098510742
0.0,0,1,200.0
2.4145660400390625,1,0,202.41456604003906
7.118968963623075,1,0,207.11896896362308
5.869960784912138,1,0,205.86996078491214
5.259288787841797,1,0,205.2592887878418
0.0,0,1,200.0
7.042640686035213,1,0,207.0426406860352
8.312259674072266,1,0,208.31225967407227
-1.1101646423339844,1,0,198.88983535766602
-1.0130348205566406,1,0,198.98696517944336
4.739002227783203,0,1,204.7390022277832
0.0,0,1,200.0
0.0,0,1,200.0
3.6912841796875,0,1,203.6912841796875
0.0,0,1,200.0
-0.22896957397460938,0,1,199.7710304260254
4.065895080566406,0,1,204.0658950805664
6.529178619384766,0,1,206.52917861938477
7.340969085693359,0,1,207.34096908569336
-0.19428634643554688,0,1,199.80571365356445
-0.3469276428222656,0,1,199.65307235717773
-0.24979019165039062,0,1,199.7502098083496
0.0,0,1,200.0
