Reward,No cash trade,No stock trade,Net worth end game
-1255.0,0,250,200.0
-1255.0,0,251,200.0
-1255.0,0,212,200.0
-1255.0,0,227,200.0
-1217.4195442199707,55,191,212.5804557800293
-1255.0,0,251,200.0
-1215.5764846801758,49,197,214.42351531982422
-310.1124572753906,58,0,219.88754272460935
-178.85972976684573,40,0,221.14027023315427
-21.758636474609347,11,0,233.24136352539065
16.645126342773466,0,0,216.64512634277347
-965.9175605773926,0,195,209.08243942260742
-1255.0,0,137,200.0
-1255.0,0,59,200.0
-1255.0,0,0,200.0
-1215.806869506836,0,9,214.19313049316406
-1208.6419830322266,3,0,221.35801696777344
-1056.710147857666,0,143,198.28985214233398
-71.90313339233398,0,17,213.09686660766602
26.153358459472656,0,0,226.15335845947266
25.684371948242216,0,0,225.68437194824222
-1200.3163375854492,246,0,229.68366241455078
-1180.2392463684082,242,0,229.7607536315918
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1190.5457496643066,244,0,229.45425033569336
-1190.8666152954102,244,0,229.13338470458984
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1190.455955505371,244,0,229.5440444946289
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
-1200.3163375854492,246,0,229.68366241455078
